,p,v
298,767.0173779006469,5.363663821172186
299,773.0240832502353,5.352208023681149
300,779.0608386690534,5.34079294732534
301,785.1277324743818,5.329418389744437
302,791.2248531464085,5.318084149869218
303,797.3522892246514,5.306790027911502
304,803.5101293347374,5.295535825354191
305,809.6984622932024,5.284321344941402
306,815.9173769313069,5.27314639066868
307,822.1669622658341,5.2620107677733206
308,828.4473073889225,5.250914282724753
309,834.7585014561101,5.239856743215041
310,841.1006338317113,5.2288379581494455
311,847.4737938991179,5.217857737637085
312,853.8780711776366,5.206915892981688
313,860.313555340172,5.196012236672406
314,866.7803360944778,5.185146582374735
315,873.2785033132178,5.1743187449215045
316,879.8081469315501,5.163528540303953
317,886.36935698693,5.152775785662879
318,892.9622237289385,5.1420602992798825
319,899.5868374114971,5.131381900568674
320,906.2432884141148,5.120740410066462
321,912.9316672361659,5.110135649425433
322,919.652064449536,5.099567441404287
323,926.4045708343081,5.089035609859857
324,933.1892772325032,5.0785399797388155
325,940.0062745169862,5.068080377069436
326,946.8556536920639,5.057656628953437
327,953.7375059773844,5.047268563557898
328,960.6519226415427,5.036916010107251
329,967.5989949952002,5.026598798875335
330,974.5788145232848,5.016316761177523
331,981.591472830839,5.006069729362932
332,988.6370616006973,4.995857536806676
333,995.7156725999257,4.985680017902213
334,1002.8273977581033,4.9755370080537435
335,1009.9723291007855,4.965428343668683
336,1017.1505587189557,4.955353862150196
337,1024.362178873228,4.945313401889802
338,1031.6072818888283,4.935306802260044
339,1038.8859601867523,4.925333903607209
340,1046.1983063459393,4.915394547244136
341,1053.5444130470103,4.905488575443068
342,1060.9243730351704,4.895615831428572
343,1068.3382791950203,4.885776159370517
344,1075.7862245126862,4.875969404377129
345,1083.2683020443458,4.866195412488078
346,1090.7846050559735,4.856454030667652
347,1098.335226839037,4.846745106797981
348,1105.9202607732327,4.837068489672308
349,1113.539800449577,4.827424028988331
350,1121.1939394513183,4.817811575341611
351,1128.882771520487,4.808230980219006
352,1136.6063905468905,4.798682095992198
353,1144.3648904696934,4.789164775911247
354,1152.1583653489292,4.7796788740982175
355,1159.9869093528253,4.7702242455408514
356,1167.85061677715,4.760800746086301
357,1175.7495820192103,4.7514082324349065
358,1183.6838995775834,4.742046562134037
359,1191.653664012705,4.7327155935719745
360,1199.6589701256776,4.723415185971863
361,1207.699912659135,4.714145199385691
